ID,TAXONOMY,IS_HCP
74698,207,0
23727,149,1
20183,149,1
22414,207,0
45173,143,1
20713,149,1
65674,207,0
59816,207,0
46675,207,0
29323,207,0
62192,207,0
47483,207,0
12623,207,0
43939,207,0
64797,207,0
32523,207,0
62840,207,0
82380,149,1
19496,207,0
45743,207,0
15416,207,0
17047,207,0
87494,207,0
68624,207,0
14877,207,0
37522,207,0
19996,143,1
34251,207,0
97884,149,1
14594,207,0
3189,207,0
65035,207,0
12287,207,0
95097,207,0
31197,143,1
99962,207,0
94299,207,0
42370,149,1
8719,207,0
50789,207,0
113573,207,0
11588,207,0
39002,207,0
10684,207,0
68833,207,0
114930,207,0
17543,207,0
104955,43,1
109564,145,1
96710,207,0
55838,149,1
31923,207,0
15614,207,0
53532,207,0
32738,207,0
61589,207,0
81546,207,0
86370,207,0
3790,0,1
103894,207,0
80917,207,0
9038,207,0
43391,207,0
76207,207,0
79099,143,1
9189,149,1
92093,207,0
54069,207,0
60241,207,0
112412,149,1
49945,207,0
62933,207,0
5329,207,0
19076,50,1
66331,149,1
10667,207,0
103158,207,0
105015,207,0
32367,207,0
111631,207,0
114679,143,1
101731,207,0
106776,207,0
64551,207,0
82953,149,1
18347,149,1
24726,149,1
88223,145,1
10621,207,0
4715,207,0
108190,207,0
3741,207,0
50138,207,0
95779,207,0
76813,149,1
26446,207,0
38153,207,0
83996,207,0
109424,207,0
1794,207,0
68872,207,0
25594,143,1
112991,207,0
93079,207,0
46555,207,0
33893,207,0
89360,207,1
2671,207,0
26536,207,0
1670,207,0
5121,207,0
78664,207,0
49273,207,0
80608,149,1
66490,207,0
111406,143,1
42697,207,0
61861,207,0
42701,68,1
59103,207,0
10074,207,0
65225,207,0
109937,50,1
68408,207,0
67410,207,0
89133,207,0
70732,62,1
64855,207,0
58412,56,1
12686,143,1
88173,207,1
47723,207,0
88571,207,0
78709,207,0
10194,207,0
22178,112,1
18662,207,0
13142,207,0
55293,86,1
54478,207,0
15026,207,0
71988,207,0
39731,50,1
50386,207,0
58906,207,0
61786,207,0
35740,207,0
53638,207,0
23274,143,1
95741,207,0
108065,50,1
113366,207,0
51656,207,0
60072,207,0
34112,207,0
87381,207,0
52586,207,0
33632,43,1
87172,143,1
52213,207,0
20133,207,0
97011,207,0
114374,149,1
113156,207,0
70419,66,1
89526,207,0
22716,207,0
105781,207,0
11593,207,0
27858,76,1
44942,143,1
99126,18,1
43539,207,1
97859,207,0
92235,207,0
92347,207,0
17791,207,0
53024,207,0
100148,207,0
98468,149,1
103557,207,0
82968,207,0
96416,207,0
80621,207,0
31530,207,0
79123,207,0
69986,207,0
76402,149,1
102906,207,0
69334,207,0
14123,137,1
18410,37,1
36731,207,0
113611,207,0
69430,207,0
83738,207,0
29812,207,0
79545,207,0
70763,207,0
21773,207,0
9131,207,1
75059,79,1
100640,207,0
20892,207,0
6969,143,1
5654,50,1
69870,207,0
60794,207,0
38033,207,0
48109,43,1
43664,145,1
70740,50,1
101873,207,0
83894,207,0
68687,28,1
14936,143,1
57934,207,0
77995,207,0
42538,207,0
30116,207,0
93649,207,0
74558,207,0
74622,207,0
3499,207,0
88381,43,1
16913,207,0
83931,43,1
47787,143,1
50731,207,0
7739,207,0
111992,207,0
95776,207,0
100661,207,0
85780,207,0
36607,149,1
33321,207,0
89523,143,1
94485,143,1
32150,207,0
43832,207,0
19412,207,0
84637,207,0
51049,207,0
76929,207,0
69763,207,0
87775,207,0
112629,207,0
105391,143,1
45372,207,0
55318,207,0
81575,207,0
75337,207,0
40658,50,1
50772,207,0
98636,207,0
56793,50,1
81718,207,0
72380,50,1
24201,207,0
39643,207,0
108704,207,0
105685,207,0
97833,207,0
31182,50,1
18783,207,0
21677,207,0
100696,207,0
59289,143,1
83293,207,0
9102,207,0
84194,149,1
66579,43,1
20506,149,1
101116,149,1
11079,149,1
29471,207,0
73986,207,0
49051,70,1
22005,207,0
7922,207,0
89174,207,0
30518,149,1
42841,207,0
20689,149,1
44175,207,0
72410,207,0
69960,15,1
73311,189,1
40724,207,0
26942,50,1
110614,64,1
7996,207,0
104947,145,1
72484,50,1
60062,64,1
47180,207,0
40177,69,1
56152,207,0
23126,207,0
36783,149,1
109503,143,1
36685,207,0
34740,207,0
80736,207,0
12714,207,0
38030,207,0
1312,43,1
46906,207,0
12733,207,0
7294,50,1
69270,207,0
28169,207,0
23719,207,0
68993,207,0
32452,207,0
98961,207,0
90605,207,0
78495,207,0
35067,207,0
56128,207,0
42242,50,1
21990,207,0
43344,207,0
65918,207,0
57462,207,0
95240,207,0
72941,207,0
76495,207,0
48268,43,1
34790,207,0
36289,207,0
11725,207,0
88538,207,0
2340,207,0
87446,207,0
111235,207,0
19805,207,0
77877,164,1
94990,207,0
70962,207,0
32222,207,0
71055,25,1
103642,207,0
114785,207,0
86199,207,1
75943,207,0
21726,207,0
102763,207,0
90926,149,1
7440,207,0
61845,112,1
22456,207,0
18489,43,1
47246,207,0
37740,172,1
41054,149,1
78106,149,1
113717,207,0
91773,207,0
64097,149,1
3680,207,0
2991,207,0
12615,143,1
28055,207,0
106556,59,1
98143,72,1
54415,151,1
36649,207,0
37489,207,0
105097,207,0
32193,207,0
73755,207,0
58668,207,0
98251,207,0
61992,144,1
4154,207,0
46692,207,0
86646,207,0
74500,207,0
48373,50,1
79152,207,0
12297,207,0
33885,207,0
1578,207,0
97354,207,0
80597,76,1
72288,207,0
75877,207,0
3377,207,0
14487,149,1
91898,207,0
107249,149,1
63316,207,0
95127,207,0
43655,149,1
97026,207,0
7864,207,0
92885,207,1
31480,207,0
38504,207,0
41293,207,0
32451,207,0
36274,207,0
110312,207,0
9560,43,1
27935,207,0
28577,207,0
90949,207,0
89107,207,0
65372,207,0
55701,207,0
114238,207,0
72812,43,1
21446,207,0
100471,207,0
38001,207,0
100550,160,1
9616,207,0
72700,207,0
60309,207,0
53508,207,1
75304,207,0
65473,189,1
76031,207,0
25376,145,1
16471,143,1
4109,59,1
13692,207,0
86673,207,0
23836,143,1
62781,207,0
97280,207,0
30276,207,0
42173,207,0
63554,207,0
81183,149,1
53615,207,0
58477,143,1
46405,207,0
78123,207,0
109481,145,1
73097,207,0
13105,207,0
19648,207,0
105168,207,0
96498,207,0
113818,207,0
43077,207,0
30277,207,0
52759,207,0
32979,207,1
54658,207,0
54749,50,1
55247,143,1
112915,207,1
34229,207,0
98044,72,1
81598,207,0
112215,207,0
94528,86,1
18761,207,0
18837,207,0
15402,207,0
91077,43,1
78147,207,0
61183,143,1
111275,207,0
32964,207,0
85539,207,0
101133,143,1
22855,207,0
98780,207,0
84083,207,0
32446,87,1
108372,207,0
108713,56,1
60511,207,0
80125,207,0
29559,207,0
13043,207,0
105906,207,0
67647,207,0
106506,207,0
112557,207,0
86855,207,0
15740,207,0
108848,207,0
20588,207,0
4630,143,1
24025,207,0
32334,207,0
5941,207,0
31785,149,1
85446,207,0
37551,207,0
23462,207,0
8366,207,0
35281,207,0
88380,207,0
85196,207,0
66348,149,1
109787,207,0
112945,207,0
58215,207,0
20454,207,0
43816,207,0
97479,207,0
41038,207,0
18928,207,0
55333,207,0
14081,207,0
38497,43,1
85746,207,1
73638,207,0
112033,207,0
20900,50,1
36660,207,0
106699,207,0
27489,207,0
99236,149,1
98010,207,0
30526,207,0
71585,207,0
95064,43,1
62821,207,0
30516,149,1
42559,207,0
89106,207,0
110015,207,0
40135,207,0
92362,207,0
15553,207,0
61019,207,0
17362,56,1
87620,50,1
13715,207,0
48611,207,0
68113,207,0
89905,207,0
53402,43,1
71419,207,0
13126,207,0
98305,207,0
4494,207,0
55476,207,1
78959,86,1
93496,207,0
18747,207,0
8168,143,1
71989,207,0
64896,207,0
62699,207,0
95640,207,0
35242,207,0
109468,207,0
10937,149,1
75551,207,0
57665,207,1
75310,143,1
62790,207,0
25926,207,0
92899,50,1
36832,50,1
48421,207,0
100434,151,1
80770,207,0
93319,207,0
106127,207,0
112592,207,0
110472,207,0
66768,143,1
28826,207,0
21279,43,1
109875,143,1
114670,151,1
35549,207,0
17972,207,0
101543,207,0
49959,207,0
15098,207,0
40627,207,0
47536,207,0
104431,207,0
55799,207,0
36337,149,1
12385,207,0
102081,149,1
68273,207,0
32917,207,0
75673,207,0
47411,149,1
69691,207,0
49389,207,0
33411,207,0
2794,207,0
94875,207,0
82753,207,0
14813,50,1
28001,207,0
32122,207,0
11292,207,0
76642,60,1
113840,207,0
108259,207,0
100316,207,0
97109,207,0
87654,207,0
98135,207,0
66344,149,1
74145,207,0
49055,207,0
22616,149,1
30540,207,0
9498,149,1
39146,207,0
31729,207,0
74432,207,0
92610,207,0
96244,207,0
27870,207,0
64774,149,1
77432,207,0
80005,160,1
109040,207,0
22272,207,0
35054,207,0
81677,112,1
85480,207,0
113675,207,0
100395,143,1
99787,207,0
34424,207,0
47694,112,1
85811,43,1
5507,43,1
65517,207,0
98730,207,0
91473,207,1
47709,207,0
9271,207,0
52602,207,0
64146,207,0
70733,207,0
65868,143,1
42762,207,0
33853,143,1
46482,207,0
17769,207,0
101459,143,1
97900,207,0
42945,207,0
107241,207,0
82828,143,1
98831,207,0
114345,207,0
26075,207,0
66394,207,0
65147,207,0
67266,207,0
73066,207,0
8153,25,1
24539,43,1
81884,207,0
12090,207,0
6396,207,0
30817,112,1
112857,207,0
50922,207,0
100286,207,0
61779,50,1
36511,149,1
10978,143,1
55185,207,0
110220,207,0
44318,207,0
25765,43,1
55172,207,0
54906,207,0
103146,76,1
34672,207,0
61356,207,0
74728,207,0
36727,207,0
89355,207,0
25455,207,0
33485,207,0
28497,207,0
35008,33,1
11773,207,0
48569,207,0
35346,207,0
51481,207,0
102762,149,1
65020,207,0
79286,207,0
30353,207,0
63173,207,0
11956,207,0
35401,207,1
66443,207,0
45319,207,0
38579,207,1
32759,207,0
38915,207,0
60815,207,0
104413,144,1
108782,207,0
107715,207,0
45870,43,1
43498,143,1
26984,207,0
31739,207,0
106752,143,1
84712,207,0
3269,207,0
49891,207,0
12931,207,0
32957,207,0
106794,207,1
30142,207,0
111119,207,0
108169,207,0
18571,207,0
53517,207,0
16058,207,0
32571,207,0
79665,207,0
69783,207,0
30450,149,1
58367,207,0
108000,207,0
30117,143,1
12060,149,1
32863,207,0
108950,207,0
2960,207,0
39979,143,1
29012,143,1
56303,143,1
88312,207,0
91201,207,0
3728,207,0
49159,207,0
92982,43,1
10754,143,1
49816,207,0
18395,207,0
81421,207,1
39090,207,0
110770,207,0
29423,207,0
26255,207,0
21150,143,1
73328,56,1
109413,143,1
63082,207,0
9448,60,1
54250,43,1
59097,149,1
71811,207,0
113295,207,0
107428,207,0
107073,207,0
24717,207,0
32866,207,0
36521,207,0
99062,207,0
27916,67,1
21532,207,1
44341,207,0
23049,207,1
75140,207,0
77116,207,0
100103,149,1
48943,207,0
96833,207,0
65437,143,1
82430,149,1
86022,207,0
62189,207,0
8573,207,0
21728,207,0
56937,207,0
72049,149,1
24818,207,0
35066,207,0
103222,207,0
60986,207,0
68652,149,1
99840,207,0
109622,207,0
93757,207,0
14717,207,0
54126,207,0
9816,189,1
6892,207,0
5736,207,0
87201,207,0
97021,149,1
67076,149,1
78699,207,0
36146,143,1
83757,149,1
47427,207,0
94169,143,1
26555,144,1
73218,207,0
72384,207,0
111229,50,1
43666,207,0
76470,37,1
27872,207,1
12057,50,1
50212,207,0
80862,207,0
22065,207,0
86754,207,0
83418,207,0
105265,207,0
51794,207,0
89187,207,0
23388,207,0
97017,149,1
42407,207,0
101907,207,0
94374,207,0
56322,207,0
56149,207,0
95846,207,0
13683,207,0
48101,207,0
71434,43,1
40550,50,1
32016,207,1
101130,207,0
45462,207,0
25656,207,0
63657,207,0
100532,207,0
83699,207,0
10782,207,0
99410,207,0
35141,207,0
89034,127,1
76023,207,0
106615,207,0
69401,207,0
77695,207,0
17131,151,1
30977,143,1
112032,50,1
16086,143,1
105487,143,1
50948,207,0
55322,207,0
88553,207,0
71933,207,0
58153,207,0
19546,43,1
111455,207,0
76096,207,0
52520,207,0
63450,149,1
112025,207,0
45880,207,0
41156,207,0
40363,207,0
100483,207,0
1199,207,0
93152,43,1
85837,207,0
47066,143,1
86628,207,0
101565,43,1
64051,207,0
12513,112,1
101930,207,0
11591,207,0
108254,207,0
32526,207,0
73862,207,0
48510,207,0
62372,207,0
61787,207,0
73438,207,0
23451,143,1
84047,207,0
102417,207,0
101257,149,1
75864,149,1
50572,207,0
70063,207,0
79691,207,0
96399,207,0
36492,151,1
71377,207,0
58158,207,0
74650,207,0
8663,207,0
94371,207,0
112078,207,0
58303,207,0
82320,207,0
46915,207,0
99509,207,0
58674,207,0
24444,207,0
25507,207,0
68380,207,0
53767,207,0
20313,207,0
63683,207,0
89800,207,0
86066,207,0
8589,207,0
32365,207,0
78296,207,0
5229,149,1
45096,207,0
102007,50,1
29257,207,0
21062,207,0
81401,149,1
25160,207,0
72451,207,0
98517,207,0
110630,207,0
3259,207,0
31189,207,0
1445,207,0
105485,149,1
30189,207,0
51845,207,0
69768,207,0
64978,50,1
111980,37,1
15886,207,0
3060,207,0
111411,207,0
82094,25,1
65658,149,1
8764,143,1
57607,149,1
34351,207,0
5526,50,1
101531,207,0
21534,207,0
21347,207,0
103088,207,0
52100,207,0
112138,207,0
78626,207,1
59912,207,0
106267,207,0
53054,207,0
40352,143,1
59297,207,0
25036,15,1
71605,151,1
87943,207,0
52820,86,1
112205,149,1
42948,207,0
107446,207,0
38462,50,1
51812,207,0
75273,143,1
73494,79,1
10052,207,0
105147,207,0
62656,207,0
15387,207,0
41977,207,0
41870,207,0
36461,207,0
73607,207,0
104168,143,1
95354,207,0
87935,207,0
83081,207,0
96008,207,0
79686,149,1
23582,50,1
73219,207,0
85054,149,1
52821,207,0
66963,207,0
59268,161,1
98758,189,1
65572,207,0
12807,143,1
31841,64,1
81744,207,0
60622,139,1
48967,149,1
12058,207,0
104608,207,0
87910,207,0
97520,207,0
75471,207,0
69999,207,0
66721,149,1
13828,207,0
97640,207,0
24709,207,0
63830,207,0
64474,207,0
11823,43,1
55536,207,0
96284,33,1
101558,207,0
24949,50,1
68182,207,0
54704,50,1
25873,207,0
62233,207,0
35629,43,1
91269,207,0
52777,207,0
18053,207,0
79388,207,0
88525,207,0
112142,207,0
54191,207,0
40432,207,0
107194,207,0
17137,149,1
78105,207,0
87139,207,0
93689,207,0
35863,50,1
92822,207,0
66785,207,0
45127,207,0
34151,207,0
45698,207,0
92785,207,0
52781,207,0
112924,207,0
62437,207,0
19539,207,0
77064,207,0
75825,207,0
60653,207,0
88184,149,1
110886,207,0
75450,207,0
35959,60,1
97631,207,0
99329,207,0
4522,50,1
38115,121,1
98146,187,1
79586,207,0
57138,207,0
109317,207,0
30495,207,0
17899,207,0
76295,207,0
80339,207,0
38386,207,0
99568,149,1
74077,207,0
24606,207,0
75031,207,0
106397,60,1
79952,207,0
64502,207,0
84267,207,0
59282,207,0
94868,137,1
40882,121,1
105897,48,1
82706,207,0
90231,207,0
109784,149,1
14121,207,0
12372,207,0
78083,207,0
15229,143,1
2289,37,1
113311,207,0
60042,207,0
78550,207,0
5674,207,0
111003,207,0
26818,19,1
66363,149,1
93394,149,1
84822,207,0
114330,50,1
42255,149,1
48454,149,1
101704,207,0
8251,207,0
76100,50,1
41639,207,0
4887,149,1
93699,207,0
32533,207,0
2478,37,1
101090,207,0
28317,207,0
73534,207,0
39363,207,0
29417,207,0
73762,207,0
110847,207,0
46852,150,1
59841,207,0
58686,207,0
30858,207,1
47193,207,0
61601,207,0
88626,43,1
44691,207,0
30643,207,0
112469,207,0
18137,143,1
86867,207,0
38014,207,0
2799,207,0
110623,207,0
66353,207,0
95851,207,0
31516,207,0
74075,207,0
98220,149,1
40954,207,0
41050,207,0
88983,207,0
46431,207,0
77602,207,0
104848,24,1
111573,207,0
70113,144,1
38605,43,1
79175,207,0
95795,149,1
79358,207,0
5626,207,0
74269,207,0
108132,149,1
21198,207,1
40148,69,1
68154,207,0
23510,207,0
8687,207,0
8797,207,0
106098,143,1
60028,207,0
15238,207,0
75062,207,0
61984,149,1
57001,149,1
35996,207,0
69298,207,0
6293,149,1
102031,207,0
18081,207,0
2698,207,0
40705,174,1
80965,43,1
56011,207,0
10511,207,0
14645,207,0
114011,207,1
3626,207,0
103662,207,0
52295,207,0
49858,207,0
69317,207,0
84675,149,1
3098,149,1
75127,207,0
65463,207,0
34226,207,0
55037,207,0
83770,207,0
73485,207,0
108233,207,0
74097,207,0
76700,207,0
21255,207,0
69864,207,0
24121,207,0
10966,43,1
97069,149,1
65098,207,0
110087,207,0
45961,207,0
82246,207,0
85508,207,0
111453,207,0
73787,207,0
99424,207,0
15269,207,0
4616,207,1
78739,207,0
39533,207,0
7661,207,0
50961,207,0
71024,207,0
62512,149,1
5784,143,1
13948,207,0
15167,50,1
88908,43,1
7760,207,0
94700,207,0
8617,207,0
56182,207,0
44537,112,1
83058,149,1
78351,207,0
10092,112,1
95983,207,0
82962,207,0
31027,207,0
97516,207,0
22500,207,0
70619,207,0
33572,207,0
39591,207,0
101803,207,0
100859,149,1
96985,207,0
14992,207,0
100249,149,1
25024,207,0
72114,207,0
54382,207,0
15984,207,0
50861,207,0
65336,60,1
38882,207,0
109477,207,1
71765,143,1
54071,152,1
40779,207,0
12039,207,0
5146,207,0
76793,145,1
75772,207,0
51955,207,0
6481,207,0
76681,207,0
23606,207,0
32149,207,1
57774,143,1
81717,207,0
40272,207,0
67074,207,0
65217,207,0
99396,143,1
52487,143,1
62525,143,1
6829,207,0
70409,207,0
108721,207,0
94495,207,0
30134,143,1
38926,207,0
32774,207,0
113702,207,0
99269,149,1
38792,207,0
44736,149,1
108340,207,0
34420,207,0
21984,207,0
82809,207,0
57020,50,1
48337,207,0
32598,207,0
37542,207,0
32647,207,0
18857,207,0
93372,207,0
50733,62,1
33928,207,0
54883,207,0
98655,207,0
18151,207,0
21679,207,0
52153,207,0
86727,207,0
8542,143,1
49422,207,0
32764,207,0
95931,207,0
60906,207,0
9190,143,1
64416,207,0
106812,145,1
8514,207,0
111669,149,1
95802,143,1
59973,207,0
49388,207,0
79148,207,0
77135,207,0
87493,143,1
84094,207,0
20028,149,1
100337,207,0
84126,207,0
103462,207,0
1952,43,1
51021,110,1
91270,207,0
51456,207,0
75316,207,0
88340,207,0
69162,207,0
38759,86,1
88577,207,0
77910,207,0
89865,149,1
49024,207,0
37451,207,0
54403,207,0
92591,207,0
40459,207,0
36754,207,0
98620,207,0
23804,207,0
98937,149,1
4959,207,0
83214,149,1
96770,207,0
112628,149,1
41714,207,0
74876,207,0
55229,207,0
54605,207,0
55096,207,0
84422,207,0
70531,207,0
104342,207,0
81711,207,0
22194,207,0
10058,143,1
12530,207,0
64312,207,0
64807,143,1
107030,207,0
83415,189,1
21165,143,1
71701,207,0
5691,207,0
61394,207,0
85570,149,1
63580,143,1
78962,207,0
22794,207,0
82585,207,0
16614,149,1
14279,207,0
96548,149,1
54400,176,1
91599,207,0
25506,207,0
95154,207,0
43714,43,1
98119,207,0
65026,207,0
104224,207,0
114279,143,1
47263,207,0
48848,207,0
5746,43,1
62909,207,0
99200,112,1
93843,207,0
61804,207,0
53151,86,1
25776,207,0
96452,207,0
28538,149,1
61843,207,0
23823,61,1
102890,207,0
4654,207,0
111847,207,0
74950,50,1
79296,149,1
69936,145,1
82632,207,0
80211,149,1
98112,206,1
20746,207,0
89641,207,0
18097,43,1
74255,143,1
109475,207,0
60104,207,0
109649,43,1
90995,207,0
40099,160,1
13140,207,0
39004,207,0
29067,207,0
60110,50,1
87574,207,0
90319,149,1
75257,207,0
100623,143,1
37546,207,0
74409,143,1
57673,207,0
78684,207,0
99286,43,1
55107,207,0
76264,207,0
16292,207,0
74224,207,0
100992,207,1
19718,143,1
26972,76,1
43831,207,0
27550,207,0
63153,207,0
86378,207,0
23123,207,0
31579,207,0
46623,207,0
23178,207,0
98247,207,0
3609,86,1
85112,207,0
80566,207,0
65318,207,0
60518,207,0
100265,144,1
16084,76,1
102783,207,0
9127,207,0
65099,207,0
33994,60,1
21597,207,0
114520,43,1
73745,207,0
23650,207,0
72574,207,0
9953,58,1
88831,207,0
44608,207,0
56770,183,1
48335,143,1
43266,207,0
44073,207,0
81549,207,0
101688,206,1
111783,207,0
51041,207,1
68821,207,0
7808,207,0
45540,143,1
48466,207,0
63901,149,1
32848,61,1
27895,156,1
74459,207,0
57183,207,0
80283,50,1
22942,207,0
110760,207,0
29882,144,1
23676,207,0
54713,50,1
61043,143,1
13201,207,0
21305,207,0
106552,207,0
41946,207,0
105572,143,1
39572,149,1
87032,112,1
57494,207,0
89283,207,0
9935,143,1
35614,207,0
44397,149,1
22125,207,0
93253,207,0
52457,207,0
85255,207,0
28557,207,0
41842,50,1
40863,207,1
25211,207,0
103632,207,0
21778,207,0
100013,207,0
96709,207,0
95241,207,0
34481,149,1
40701,207,0
90497,207,0
5383,207,0
43427,149,1
105959,149,1
63102,207,0
110216,207,0
65877,207,0
2654,207,0
39071,207,0
77617,143,1
3612,207,0
46414,207,0
82292,207,0
69446,207,0
6785,207,0
103779,86,1
42076,207,0
98783,207,0
99091,207,0
73959,143,1
1941,207,0
42328,207,0
89275,143,1
26143,207,0
9783,207,0
113520,207,0
79625,207,0
92954,33,1
7997,43,1
102798,207,0
101673,207,0
98194,207,0
17847,207,0
113055,207,0
105225,207,0
53778,149,1
62982,207,0
20091,207,0
2935,207,0
86494,207,0
74079,207,0
13172,86,1
73142,207,0
3779,207,0
74228,207,0
56951,207,0
94355,207,0
86578,207,0
86687,207,0
60477,149,1
77482,207,0
21777,50,1
76424,43,1
72706,149,1
45521,143,1
86934,207,0
48298,207,0
6285,207,0
4026,43,1
80587,143,1
57453,207,0
14091,207,0
53118,207,0
5991,207,0
12726,207,0
12238,207,0
112693,60,1
111112,207,0
85951,207,0
43736,207,0
108641,207,0
35193,207,0
89556,207,0
94403,207,0
8065,207,0
53596,207,1
95747,207,0
58584,207,0
22334,207,0
32250,207,0
73284,207,0
23272,207,0
113720,207,0
104559,207,0
45763,207,0
14771,207,0
31126,207,0
51475,149,1
4541,149,1
67841,207,0
92232,207,1
101165,43,1
85514,152,1
84853,207,0
112883,43,1
14035,207,0
110042,143,1
2470,143,1
20293,207,0
65396,207,0
15575,207,0
109729,207,0
34092,149,1
84017,207,0
112434,207,0
89687,207,0
105809,207,0
107070,193,1
76523,149,1
27088,76,1
11289,143,1
76285,207,0
65673,207,0
16293,116,1
34392,207,0
95723,207,0
85725,79,1
68954,43,1
13679,207,0
65236,207,0
14343,207,0
83024,143,1
64985,207,0
19167,149,1
10023,207,0
14915,151,1
114574,207,0
15050,207,0
66966,145,1
59590,43,1
14094,207,0
47850,207,0
43265,207,0
53029,50,1
76982,152,1
80254,207,0
11343,60,1
82821,207,0
10756,207,0
90035,207,0
102562,207,0
89829,149,1
31168,207,0
80501,207,0
47919,207,0
100234,207,0
60995,207,0
19786,149,1
11882,207,0
64651,207,0
1582,76,1
102286,207,0
51179,143,1
86947,207,0
86593,207,0
4949,207,0
104526,143,1
43464,43,1
105165,207,0
48494,207,0
63579,112,1
32503,149,1
28978,207,0
9906,207,0
55923,207,0
57047,207,0
45442,207,0
53325,207,0
24047,207,0
20496,207,0
45830,207,0
85536,207,0
85198,207,0
38755,50,1
84397,207,0
42368,207,0
35061,207,0
78939,207,0
99775,110,1
55195,149,1
25522,37,1
45755,207,0
66537,207,0
107924,207,0
31477,149,1
65455,207,0
2995,207,1
100558,207,0
5297,207,0
62505,207,0
61903,207,0
21218,152,1
15071,137,1
15469,143,1
112673,207,0
113062,207,0
12451,207,1
70711,207,0
17804,207,0
80174,207,0
68990,149,1
50746,115,1
7234,207,0
42029,207,0
55714,207,0
21625,207,0
67480,144,1
73061,207,0
77952,43,1
32330,207,0
65782,60,1
27474,143,1
79561,207,0
42507,143,1
108915,143,1
109376,207,0
15393,207,0
35439,207,0
68913,43,1
48429,207,0
68557,143,1
103092,207,0
105994,207,0
91730,207,0
34348,207,0
21381,149,1
10368,207,0
82468,207,0
97964,50,1
62543,207,0
4708,207,0
71542,207,0
106368,207,0
76120,149,1
43508,174,1
62535,207,0
108590,207,0
105697,207,0
43410,207,0
55424,207,0
7135,207,0
30700,207,0
4199,207,0
97038,207,0
47604,207,0
76703,149,1
86507,189,1
65677,207,0
109394,143,1
62396,33,1
19368,207,0
18201,207,0
60526,207,0
4773,207,0
43709,143,1
97981,207,0
87495,207,0
82328,207,0
22496,207,0
15042,207,0
73051,207,0
67023,207,0
80091,207,0
112716,207,0
15512,207,0
17432,207,0
54386,207,0
48333,207,0
8263,207,0
96846,207,0
48034,207,0
14525,207,0
10297,207,0
18098,207,0
72253,207,1
39373,207,0
85800,144,1
87548,207,0
16810,207,0
42743,207,0
85341,207,0
36377,149,1
114412,207,0
71803,207,0
38319,207,0
67981,143,1
105422,207,0
80988,207,0
68384,207,0
56359,207,0
1783,207,0
52121,207,0
102558,207,0
47394,207,0
98971,207,0
68266,143,1
106310,149,1
33645,207,0
91692,207,0
12713,207,0
101135,207,0
13886,207,1
44080,145,1
25902,207,0
98782,207,0
102496,207,0
71170,143,1
61340,207,0
66881,207,0
58076,207,0
78534,207,0
81901,143,1
38943,207,0
89787,207,0
104665,207,0
2641,207,0
67241,207,0
96530,149,1
18063,143,1
103567,207,0
47094,149,1
50334,207,0
97072,207,0
62371,207,0
21204,207,0
21880,207,0
20562,207,0
73487,207,0
46492,76,1
98704,207,0
15840,149,1
111537,207,0
97115,207,0
103230,207,0
8892,207,0
7137,145,1
96413,207,0
20180,207,0
91096,151,1
64384,207,0
73730,207,0
72569,207,0
85158,149,1
70859,207,0
43364,207,0
31040,207,0
92160,207,0
14326,207,0
56994,207,0
3959,207,0
11326,207,0
94652,207,0
107404,207,0
23095,149,1
83242,207,0
92867,207,0
96309,207,0
13239,207,0
52191,207,0
106364,207,0
103549,207,0
45647,207,0
41918,207,0
20839,207,0
21014,207,0
69062,207,0
85896,207,0
113073,207,0
111151,207,0
36800,43,1
36352,61,1
106034,207,0
69184,207,0
91867,207,0
42676,207,0
109184,207,0
21503,207,0
54376,207,0
74296,149,1
54049,207,0
93241,29,1
76071,207,0
69601,207,0
62584,207,0
91309,207,0
77075,207,0
79073,207,0
51231,160,1
31856,207,0
84189,207,0
68675,207,0
93835,207,0
71312,207,0
47239,112,1
78998,207,0
13397,149,1
3379,207,0
68456,185,1
75431,149,1
62788,207,0
80461,143,1
19458,207,0
3155,207,0
80497,207,0
17318,207,0
50447,207,0
11902,207,0
21128,143,1
85366,207,0
17515,207,0
50206,207,0
76291,207,0
1591,43,1
35775,207,0
15287,207,0
83750,50,1
85778,207,0
37805,207,0
34634,207,0
113438,207,0
49910,207,0
45308,207,0
71962,207,0
58460,67,1
16303,207,0
46678,207,0
36425,207,0
80001,207,0
63563,207,0
89169,207,0
9741,207,0
114108,207,0
80654,207,0
69754,207,0
41526,207,0
9854,207,0
24968,207,0
66813,149,1
113495,207,0
33570,207,0
72584,207,0
28521,207,0
54123,207,0
8320,207,0
60959,207,0
11094,207,0
64744,207,0
3352,207,0
67139,43,1
26665,207,0
108568,149,1
38689,207,0
7205,207,0
58107,207,0
101154,149,1
111391,149,1
68236,43,1
93090,80,1
69280,207,0
48364,207,0
92936,207,0
91795,207,0
64633,149,1
12608,207,0
31603,50,1
58060,207,0
94348,207,0
92871,207,0
46883,207,1
72317,207,0
98141,207,0
75348,207,0
47584,207,0
85670,207,0
47371,207,0
34853,207,0
16461,207,0
11951,207,0
91512,207,0
84865,207,0
57795,149,1
7179,143,1
1104,43,1
39954,207,0
113094,207,0
94315,143,1
91608,43,1
88623,149,1
52790,207,0
16825,207,0
44545,151,1
66901,207,0
14381,207,0
11484,151,1
88587,207,0
60742,207,0
105751,207,0
71425,207,0
